Custkey,DateKey,Discount Amount,Invoice Number,Item,List Price,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,U/M,Grade
10015495,2017-06-23,1008.17,105724,Monarch Ravioli,556.63,1218.35,2226.52,670.99,547.36,304.5875,4,EA,silver
10015495,2017-06-23,1041.8398,105724,Golden Frozen Chicken Thighs,1150.4399,1259.04,2300.8798,626.24,632.8,629.52,2,EA,silver
10015495,2017-06-23,1150.19,105724,Nationeel Avocado Dip,181.44,1389.97,2540.16,434.36,955.61,99.28357143,14,SE,silver
10015495,2017-06-23,1212.02,105724,Ebony Macintosh Apples,223.06,1464.7,2676.72,441.9,1022.8,122.0583333,12,SE,silver
10015495,2017-06-23,1490.6,105724,Cutting Edge Foot-Long Hot Dogs,548.66,1801.36,3291.96,733.27,1068.09,300.2266667,6,EA,silver
10015495,2017-06-23,2085.82,105724,Red Spade Low Fat Bologna,767.75,2520.68,4606.5,1684.49,836.19,420.1133333,6,EA,silver
10015495,2017-06-23,2464.68,105724,Nationeel Salted Pretzels,181.44,2978.52,5443.2,890.45,2088.07,99.284,30,SE,silver
10015495,2017-06-23,2625.62,105724,Ebony Prepared Salad,966.44,3173.02,5798.64,1628.15,1544.87,528.8366667,6,EA,silver
10015495,2017-06-23,2798.51,105724,Big Time Frozen Cheese Pizza,412.03,3381.94,6180.45,1271.88,2110.06,225.4626667,15,EA,silver
10015495,2017-06-23,2839.4895,105724,Atomic Mint Chocolate Bar,1254.1899,3431.46,6270.9495,1684.8,1746.66,686.292,5,EA,silver
10015495,2017-06-23,4536.43,105724,Better Fancy Canned Sardines,1431.23,5482.18,10018.61,3121.5,2360.68,783.1685714,7,EA,silver
10015495,2017-06-23,5125.95,105724,Moms Sliced Ham,101.0,4974.05,10100.0,2912.29,2061.76,49.7405,100,SE,silver
10015495,2017-06-23,5138.4,105724,High Top Dried Mushrooms,192.34,6209.66,11348.06,1955.3,4254.36,105.2484746,59,SE,silver
10015495,2017-06-23,186.57,105728,Big Time Frozen Cheese Pizza,412.03,225.46,412.03,84.79,140.67,225.46,1,EA,silver
10015495,2017-06-23,246.47,105728,Nationeel Avocado Dip,181.44,297.85,544.32,93.08,204.77,99.28333333,3,SE,silver
10015495,2017-06-23,248.43,105728,Cutting Edge Foot-Long Hot Dogs,548.66,300.23,548.66,122.21,178.02,300.23,1,EA,silver
10015495,2017-06-23,252.04,105728,Monarch Ravioli,556.63,304.59,556.63,167.75,136.84,304.59,1,EA,silver
10015495,2017-06-23,347.64,105728,Red Spade Low Fat Bologna,767.75,420.11,767.75,280.75,139.36,420.11,1,EA,silver
10015495,2017-06-23,373.54,105728,Moms Sliced Turkey,824.96,451.42,824.96,254.0,197.42,451.42,1,EA,silver
10015495,2017-06-23,479.3701,105728,Ebony Squash,1058.6801,579.31,1058.6801,302.09,277.22,579.31,1,EA,silver
10015495,2017-06-23,520.72,105728,Tell Tale Garlic,575.0,629.28,1150.0,499.42,129.86,314.64,2,EA,silver
10015495,2017-06-23,623.67,105728,High Top Tomatos,76.52,753.69,1377.36,275.37,478.32,41.87166667,18,EA,silver
10015495,2017-06-23,648.06,105728,Better Fancy Canned Sardines,1431.23,783.17,1431.23,445.93,337.24,783.17,1,EA,silver
10015495,2017-06-23,1041.8398,105728,Golden Frozen Chicken Thighs,1150.4399,1259.04,2300.8798,626.24,632.8,629.52,2,EA,silver
10015495,2017-06-23,1281.49,105728,Moms Sliced Ham,101.0,1243.51,2525.0,728.07,515.44,49.7404,25,SE,silver
10015495,2017-06-23,1454.56,105728,High Top Cauliflower,50.99,1757.81,3212.37,483.74,1274.07,27.90174603,63,EA,silver
10015495,2017-06-23,3614.87,105728,Nationeel Salted Pretzels,181.44,4368.49,7983.36,1305.99,3062.5,99.28386364,44,SE,silver
10015495,2017-06-23,4702.95,105728,High Top Dried Mushrooms,192.34,5683.41,10386.36,1789.6,3893.81,105.2483333,54,SE,silver
10015495,2017-06-23,520.9199,105729,Golden Frozen Chicken Thighs,1150.4399,629.52,1150.4399,313.12,316.4,629.52,1,EA,silver
10015495,2017-06-23,185.88,105730,Bravo Canned Tomatos,205.26,224.64,410.52,115.2,109.44,112.32,2,EA,silver
10015495,2017-06-23,248.43,105730,Cutting Edge Foot-Long Hot Dogs,548.66,300.23,548.66,122.21,178.02,300.23,1,EA,silver
10015495,2017-06-23,261.06,105730,Red Spade Beef Bologna,115.31,315.49,576.55,96.52,218.97,63.098,5,EA,silver
10015495,2017-06-23,347.64,105730,Red Spade Low Fat Bologna,767.75,420.11,767.75,280.75,139.36,420.11,1,EA,silver
10015495,2017-06-23,479.3701,105730,Ebony Squash,1058.6801,579.31,1058.6801,302.09,277.22,579.31,1,EA,silver
10015495,2017-06-23,520.72,105730,Tell Tale Garlic,575.0,629.28,1150.0,499.42,129.86,314.64,2,EA,silver
10015495,2017-06-23,559.7,105730,Big Time Frozen Cheese Pizza,412.03,676.39,1236.09,254.38,422.01,225.4633333,3,EA,silver
10015495,2017-06-23,567.8999,105730,Atomic Mint Chocolate Bar,1254.1899,686.29,1254.1899,336.96,349.33,686.29,1,EA,silver
10015495,2017-06-23,1296.12,105730,Better Fancy Canned Sardines,1431.23,1566.34,2862.46,891.86,674.48,783.17,2,EA,silver
10015495,2017-06-23,1750.42,105730,Ebony Prepared Salad,966.44,2115.34,3865.76,1085.43,1029.91,528.835,4,EA,silver
10015495,2017-06-19,520.9199,105566,Golden Frozen Chicken Thighs,1150.4399,629.52,1150.4399,313.12,316.4,629.52,1,EA,silver
10015495,2017-06-18,9858.73,105434,Nationeel Salted Pretzels,181.44,11914.07,21772.8,3561.79,8352.28,99.28391667,120,SE,silver
10015495,2017-06-18,260.36,105435,Tell Tale Garlic,575.0,314.64,575.0,249.71,64.93,314.64,1,EA,silver
10015495,2017-06-18,274.56,105435,Club Sharp Cheddar Cheese,575.0,300.44,575.0,191.99,108.45,300.44,1,EA,silver
10015495,2017-06-18,275.81,105435,Golden Frozen Cheese Pizza,609.12,333.31,609.12,213.92,119.39,333.31,1,EA,silver
10015495,2017-06-18,508.08,105435,Nationeel Dried Dates,561.04,614.0,1122.08,359.23,254.77,307.0,2,EA,silver
10015495,2017-06-18,211.59,105436,Fast Cheese Dip,138.97,205.32,416.91,128.59,76.73,68.44,3,PR,silver
10015495,2017-06-18,261.06,105436,Red Spade Beef Bologna,115.31,315.49,576.55,96.52,218.97,63.098,5,EA,silver
10015495,2017-06-18,328.62,105436,Nationeel Avocado Dip,181.44,397.14,725.76,124.1,273.04,99.285,4,SE,silver
10015495,2017-06-18,373.54,105436,Moms Sliced Turkey,824.96,451.42,824.96,254.0,197.42,451.42,1,EA,silver
10015495,2017-06-18,425.44,105436,Bravo Large Canned Shrimp,939.57,514.13,939.57,266.03,248.1,514.13,1,EA,silver
10015495,2017-06-18,520.72,105436,Tell Tale Garlic,575.0,629.28,1150.0,499.42,129.86,314.64,2,EA,silver
10015495,2017-06-18,875.21,105436,Ebony Prepared Salad,966.44,1057.67,1932.88,542.72,514.95,528.835,2,EA,silver
10015495,2017-06-18,932.84,105436,Big Time Frozen Cheese Pizza,412.03,1127.31,2060.15,423.96,703.35,225.462,5,EA,silver
10015495,2017-06-18,1703.6897,105436,Atomic Mint Chocolate Bar,1254.1899,2058.88,3762.5697,1010.88,1048.0,686.2933333,3,EA,silver
10015495,2017-06-18,1944.18,105436,Better Fancy Canned Sardines,1431.23,2349.51,4293.69,1337.78,1011.73,783.17,3,EA,silver
10015495,2017-06-18,2177.29,105436,High Top Dried Mushrooms,192.34,2631.21,4808.5,828.52,1802.69,105.2484,25,SE,silver
10015495,2017-06-18,3647.95,105436,High Top Cauliflower,50.99,4408.47,8056.42,1213.19,3195.28,27.90170886,158,EA,silver
10015495,2017-06-18,4562.1,105436,Moms Sliced Ham,101.0,4426.9,8989.0,2591.94,1834.96,49.74044944,89,SE,silver
10015495,2017-06-18,10598.14,105436,Nationeel Salted Pretzels,181.44,12807.62,23405.76,3828.93,8978.69,99.28387597,129,SE,silver
10015495,2017-06-11,211.47,104811,Tell Tale Limes,138.89,205.2,416.67,127.2,78.0,68.4,3,EA,silver
10015495,2017-06-04,551.62,104125,Golden Frozen Cheese Pizza,609.12,666.62,1218.24,427.85,238.77,333.31,2,EA,silver
10015495,2017-06-04,294.49,104159,Atomic Semi-Sweet Chocolate Bar,325.19,355.89,650.38,230.1,125.79,177.945,2,EA,silver
10015495,2017-05-30,202.0,103664,Ebony Macintosh Apples,223.06,244.12,446.12,73.65,170.47,122.06,2,SE,silver
10015495,2017-05-30,187.87,103717,Colony English Muffins,414.91,227.04,414.91,71.15,155.89,227.04,1,EA,silver
10015495,2017-05-30,190.62,103717,Landslide Sesame Oil,420.99,230.37,420.99,221.4,8.97,230.37,1,EA,silver
10015495,2017-05-30,248.43,103717,Cutting Edge Foot-Long Hot Dogs,548.66,300.23,548.66,122.21,178.02,300.23,1,EA,silver
10015495,2017-05-30,254.04,103717,Nationeel Dried Dates,561.04,307.0,561.04,179.61,127.39,307.0,1,EA,silver
10015495,2017-05-30,479.3701,103717,Ebony Squash,1058.6801,579.31,1058.6801,302.09,277.22,579.31,1,EA,silver
10015495,2017-05-30,648.06,103717,Better Fancy Canned Sardines,1431.23,783.17,1431.23,445.93,337.24,783.17,1,EA,silver
10015495,2017-05-30,1027.65,103717,Red Spade Low Fat Cole Slaw,1134.77,1241.89,2269.54,642.26,599.63,620.945,2,EA,silver
10015495,2017-05-30,1042.91,103717,Red Spade Low Fat Bologna,767.75,1260.34,2303.25,842.25,418.09,420.1133333,3,EA,silver
10015495,2017-05-30,1750.42,103717,Ebony Prepared Salad,966.44,2115.34,3865.76,1085.43,1029.91,528.835,4,EA,silver
10015495,2017-05-30,185.88,103721,Bravo Canned Tomatos,205.26,224.64,410.52,115.2,109.44,112.32,2,EA,silver
10015495,2017-05-30,319.36,103721,Colony Blueberry Muffins,235.1,385.94,705.3,163.0,222.94,128.6466667,3,EA,silver
10015495,2017-05-30,479.3701,103721,Ebony Squash,1058.6801,579.31,1058.6801,302.09,277.22,579.31,1,EA,silver
10015495,2017-05-30,1041.44,103721,Tell Tale Garlic,575.0,1258.56,2300.0,998.84,259.72,314.64,4,EA,silver
10015495,2017-05-30,1042.91,103721,Red Spade Low Fat Bologna,767.75,1260.34,2303.25,842.25,418.09,420.1133333,3,EA,silver
10015495,2017-05-23,214.3,103061,Nationeel Beef Jerky,157.76,258.98,473.28,176.79,82.19,86.32666667,3,SE,silver
10015495,2017-05-21,4118.4,102838,Club Sharp Cheddar Cheese,575.0,4506.6,8625.0,2879.87,1626.73,300.44,15,EA,silver
10015495,2017-05-21,0.0,102844,BBB Best Chunky Peanut Butter,211.13,633.39,633.39,293.02,340.37,211.13,3,EA,silver
10015495,2017-05-21,174.71,102876,BBB Best Chunky Peanut Butter,385.84,211.13,385.84,97.67,113.46,211.13,1,EA,silver
10015495,2017-05-21,282.12,102876,Fast Cheese Dip,138.97,273.76,555.88,171.45,102.31,68.44,4,PR,silver
10015495,2017-05-21,409.19,102876,Gorilla Chocolate Milk,301.23,494.5,903.69,327.95,166.55,164.8333333,3,EA,silver
10015495,2017-05-21,479.3701,102876,Ebony Squash,1058.6801,579.31,1058.6801,302.09,277.22,579.31,1,EA,silver
10015495,2017-05-21,567.8999,102876,Atomic Mint Chocolate Bar,1254.1899,686.29,1254.1899,336.96,349.33,686.29,1,EA,silver
10015495,2017-05-19,327.44,102608,Excellent Berry Juice,723.14,395.7,723.14,323.04,72.66,395.7,1,EA,silver
10015495,2017-05-14,175.78,102188,Moms Beef Bologna,194.1,212.42,388.2,117.13,95.29,106.21,2,EA,silver
10015495,2017-05-08,6250.8,101607,Club Cheese Spread,218.18,6840.0,13090.8,3590.48,3249.52,114.0,60,EA,silver
10015495,2017-05-08,504.08,101608,Monarch Ravioli,556.63,609.18,1113.26,335.5,273.68,304.59,2,EA,silver
10015495,2017-05-08,185.88,101628,Bravo Canned Tomatos,205.26,224.64,410.52,115.2,109.44,112.32,2,EA,silver
10015495,2017-05-08,187.62,101628,Bravo Canned Yams,207.18,226.74,414.36,119.16,107.58,113.37,2,EA,silver
10015495,2017-05-08,224.18,101628,Ebony Onions,116.72,242.7,466.88,89.01,153.69,60.675,4,EA,silver
10015495,2017-05-08,252.04,101628,Monarch Ravioli,556.63,304.59,556.63,167.75,136.84,304.59,1,EA,silver
10015495,2017-05-08,278.79,101628,Pearl Chardonnay,123.14,336.91,615.7,135.73,201.18,67.382,5,EA,silver
10015495,2017-05-08,404.01,101628,Ebony Macintosh Apples,223.06,488.23,892.24,147.3,340.93,122.0575,4,SE,silver
10015495,2017-05-08,479.3701,101628,Ebony Squash,1058.6801,579.31,1058.6801,302.09,277.22,579.31,1,EA,silver
10015495,2017-05-08,513.82,101628,Red Spade Low Fat Cole Slaw,1134.77,620.95,1134.77,321.13,299.82,620.95,1,EA,silver
10015495,2017-05-08,520.9199,101628,Golden Frozen Chicken Thighs,1150.4399,629.52,1150.4399,313.12,316.4,629.52,1,EA,silver
10015495,2017-05-02,0.0,101049,Nationeel Avocado Dip,460.77,460.77,460.77,312.88,147.89,460.77,1,EA,silver
10015495,2017-05-01,0.0,100931,Nationeel Dried Apricots,73.78,368.9,368.9,176.54,192.36,73.78,5,EA,silver
10015495,2017-05-01,0.0,100931,Golden Apple Cinnamon Waffles,150.35,300.7,300.7,110.92,189.78,150.35,2,EA,silver
10015495,2017-05-01,0.0,100931,Super Vegetable Oil,89.45,268.35,268.35,61.56,206.79,89.45,3,EA,silver
10015495,2017-05-01,0.0,100931,Ebony Squash,579.31,1158.62,1158.62,604.17,554.45,579.31,2,EA,silver
10015495,2017-05-01,0.0,100931,Big Time Frozen Cheese Pizza,225.46,901.84,901.84,339.17,562.67,225.46,4,EA,silver
10015495,2017-05-01,0.0,100931,Gorilla Chocolate Milk,164.83,329.66,329.66,218.63,111.03,164.83,2,EA,silver
10015495,2017-05-01,0.0,100931,Gorilla 1% Milk,315.99,315.99,315.99,211.02,104.97,315.99,1,EA,silver
10015495,2017-05-01,0.0,100931,Cutting Edge Foot-Long Hot Dogs,300.23,600.46,600.46,244.42,356.04,300.23,2,EA,silver
10015495,2017-05-01,0.0,100931,Super Strawberry Preserves,395.13,395.13,395.13,316.0,79.13,395.13,1,EA,silver
10015495,2017-05-01,0.0,100931,Atomic Mint Chocolate Bar,686.29,686.29,686.29,336.96,349.33,686.29,1,EA,silver
10015495,2017-05-01,171.28,100931,Gorilla Blueberry Yogurt,378.29,207.01,378.29,77.72,129.29,207.01,1,EA,silver
10015495,2017-04-23,875.21,132338,Ebony Prepared Salad,966.44,1057.67,1932.88,556.76,500.91,528.835,2,EA,silver
10015495,2017-04-23,958.7402,132338,Ebony Squash,1058.6801,1158.62,2117.3602,619.29,539.33,579.31,2,EA,silver
10015495,2017-04-16,238.31,131659,Even Better String Cheese,263.15,287.99,526.3,203.05,84.94,143.995,2,EA,silver
10015495,2017-04-16,249.45,131659,Token Orange Juice,550.91,301.46,550.91,87.35,214.11,301.46,1,EA,silver
10015495,2017-04-16,357.46,131661,Nationeel Grape Fruit Roll,263.15,431.99,789.45,271.34,160.65,143.9966667,3,EA,silver
10015495,2017-04-09,256.87,131075,Ebony Cantelope,113.46,310.43,567.3,156.16,154.27,62.086,5,SE,silver
10015495,2017-04-02,459.82,130769,Thresher Spicy Mints,507.75,555.68,1015.5,325.78,229.9,277.84,2,EA,silver
10015495,2017-03-26,249.62,126182,Bravo Canned Tomatos,128.5,264.38,514.0,183.06,81.32,66.095,4,EA,silver
10015495,2017-03-19,8349.66,125559,American Corned Beef,456.57,8086.86,16436.52,4676.08,3410.78,224.635,36,EA,silver
10015495,2017-03-19,235.94,125560,BBB Best Pepper,485.84,249.9,485.84,162.5,87.4,249.9,1,EA,silver
10015495,2017-03-19,319.45,125560,Fast Low Fat BBQ Chips,219.27,338.36,657.81,184.4,153.96,112.7866667,3,EA,silver
10015495,2017-03-19,383.38,125560,Even Better String Cheese,263.15,406.07,789.45,304.58,101.49,135.3566667,3,EA,silver
10015495,2017-03-19,549.79,125560,Just Right Fancy Canned Oysters,283.03,582.33,1132.12,352.36,229.97,145.5825,4,EA,silver
10015495,2017-03-19,1005.55,125560,American Pimento Loaf,517.65,1065.05,2070.6,219.17,845.88,266.2625,4,EA,silver
10015495,2017-03-17,292.85,125389,Super Apple Jelly,161.69,353.91,646.76,88.32,265.59,88.4775,4,EA,silver
10015495,2017-03-14,222.65,125202,Just Right Canned Tuna in Water,491.72,269.07,491.72,159.14,109.93,269.07,1,EA,silver
10015495,2017-03-12,17320.96,124956,Discover Manicotti,1275.1,20932.04,38253.0,10356.02,10576.02,697.7346667,30,EA,silver
10015495,2017-03-12,373.18,124957,Applause Canned Mixed Fruit,138.97,321.67,694.85,219.85,101.82,64.334,5,PR,silver
10015495,2017-03-12,468.42,124957,Ebony Lemons,192.91,496.13,964.55,267.87,228.26,99.226,5,EA,silver
10015495,2017-03-12,1532.27,124957,Ebony Fuji Apples,157.76,1622.93,3155.2,954.9,668.03,81.1465,20,SE,silver
10015495,2017-03-05,166.65,124337,Colony Cranberry Muffins,122.68,201.39,368.04,111.21,90.18,67.13,3,EA,silver
10015495,2017-03-05,468.65,124337,Colony Bagels,345.0,566.35,1035.0,174.01,392.34,188.7833333,3,EA,silver
10015495,2017-03-05,10736.53,124411,Club Sharp Cheddar Cheese,575.0,9963.47,20700.0,7514.34,2449.13,276.7630556,36,EA,silver
10015495,2017-03-05,198.31,124412,Tell Tale Fresh Lima Beans,68.06,210.05,408.36,128.46,81.59,35.00833333,6,EA,silver
10015495,2017-03-05,199.36,124412,Bravo Canned Tomatos,205.26,211.16,410.52,115.07,96.09,105.58,2,EA,silver
10015495,2017-03-05,216.25,124412,BBB Best Strawberry Jelly,222.65,229.05,445.3,183.4,45.65,114.525,2,EA,silver
10015495,2017-03-05,223.79,124412,Tell Tale Party Nuts,153.61,237.04,460.83,177.56,59.48,79.01333333,3,PR,silver
10015495,2017-03-05,223.99,124412,Red Spade Beef Bologna,115.31,237.25,461.24,77.54,159.71,59.3125,4,EA,silver
10015495,2017-03-05,243.27,124412,Just Right Vegetable Soup,166.98,257.67,500.94,170.33,87.34,85.89,3,EA,silver
10015495,2017-03-05,244.12,124412,Ebony Sweet Peas,125.67,258.56,502.68,211.07,47.49,64.64,4,EA,silver
10015495,2017-03-05,245.1,124412,Fast Salsa Dip,152.12,211.26,456.36,148.78,62.48,70.42,3,PR,silver
10015495,2017-03-05,254.3,124412,Nationeel Golden Raisins,104.73,269.35,523.65,116.87,152.48,53.87,5,EA,silver
10015495,2017-03-05,261.14,124412,Super Regular Coffee,76.82,276.6,537.74,94.73,181.87,39.51428571,7,EA,silver
10015495,2017-03-05,265.01,124412,Gorilla Havarti Cheese,181.9,280.69,545.7,122.99,157.7,93.56333333,3,EA,silver
10015495,2017-03-05,274.9,124412,Just Right Chicken Ramen Soup,283.03,291.16,566.06,154.19,136.97,145.58,2,EA,silver
10015495,2017-03-05,280.43,124412,Gorilla 1% Milk,577.46,297.03,577.46,209.47,87.56,297.03,1,EA,silver
10015495,2017-03-05,282.78,124412,Super Apple Butter,194.1,299.52,582.3,93.71,205.81,99.84,3,EA,silver
10015495,2017-03-05,290.62,124412,Golden Frozen Pepperoni Pizza,299.22,307.82,598.44,220.41,87.41,153.91,2,EA,silver
10015495,2017-03-05,297.61,124412,Even Better Low Fat Cottage Cheese,184.71,256.52,554.13,142.1,114.42,85.50666667,3,PR,silver
10015495,2017-03-05,303.09,124412,High Top Fresh Lima Beans,22.29,321.03,624.12,89.21,231.82,11.46535714,28,EA,silver
10015495,2017-03-05,322.93,124412,Even Better Low Fat Sour Cream,200.43,278.36,601.29,174.58,103.78,92.78666667,3,PR,silver
10015495,2017-03-05,333.43,124412,High Top Macintosh Apples,137.32,353.17,686.6,264.67,88.5,70.634,5,EA,silver
10015495,2017-03-05,352.69,124412,Big Time Home Style French Fries,181.56,373.55,726.24,287.11,86.44,93.3875,4,EA,silver
10015495,2017-03-05,385.7,124412,Ebony Cantelope,113.46,408.52,794.22,285.99,122.53,58.36,7,SE,silver
10015495,2017-03-05,387.67,124412,Fast Potato Chips,798.27,410.6,798.27,269.6,141.0,410.6,1,EA,silver
10015495,2017-03-05,391.99,124412,Tell Tale Firm Tofu,36.69,415.19,807.18,194.47,220.72,18.87227273,22,EA,silver
10015495,2017-03-05,399.5,124412,Gorilla Whole Milk,148.77,344.35,743.85,230.48,113.87,68.87,5,PR,silver
10015495,2017-03-05,451.56,124412,Just Right Fancy Canned Oysters,232.46,478.28,929.84,242.49,235.79,119.57,4,EA,silver
10015495,2017-03-05,454.09,124412,Nationeel Raisins,187.01,480.96,935.05,384.18,96.78,96.192,5,EA,silver
10015495,2017-03-05,477.59,124412,Just Right Canned Tuna in Water,491.72,505.85,983.44,318.29,187.56,252.925,2,EA,silver
10015495,2017-03-05,484.2,124412,Fast Dried Apples,199.41,512.85,997.05,279.68,233.17,102.57,5,EA,silver
10015495,2017-03-05,503.07,124412,Bravo Canned Yams,207.18,532.83,1035.9,299.02,233.81,106.566,5,EA,silver
10015495,2017-03-05,589.26,124412,Nationeel Dried Apricots,134.82,624.12,1213.38,348.9,275.22,69.34666667,9,SE,silver
10015495,2017-03-05,597.97,124412,Tell Tale Macintosh Apples,307.83,633.35,1231.32,437.87,195.48,158.3375,4,EA,silver
10015495,2017-03-05,600.84,124412,Tell Tale Fancy Plums,235.0,574.16,1175.0,202.08,372.08,114.832,5,SE,silver
10015495,2017-03-05,731.43,124412,Gorilla Chocolate Milk,301.23,774.72,1506.15,538.86,235.86,154.944,5,EA,silver
10015495,2017-03-05,741.46,124412,Fast BBQ Potato Chips,190.85,785.34,1526.8,341.06,444.28,98.1675,8,EA,silver
10015495,2017-03-05,749.51,124412,BBB Best Chunky Peanut Butter,385.84,793.85,1543.36,391.54,402.31,198.4625,4,EA,silver
10015495,2017-03-05,766.13,124412,Ebony Canned Peanuts,157.76,811.47,1577.6,593.21,218.26,81.147,10,SE,silver
10015495,2017-03-05,766.13,124412,Super White Sugar,157.76,811.47,1577.6,479.12,332.35,81.147,10,SE,silver
10015495,2017-03-05,779.38,124412,High Top Firm Tofu,22.29,825.5,1604.88,137.04,688.46,11.46527778,72,EA,silver
10015495,2017-03-05,799.34,124412,Cutting Edge Foot-Long Hot Dogs,548.66,846.64,1645.98,346.89,499.75,282.2133333,3,EA,silver
10015495,2017-03-05,877.77,124412,Club Sharp Cheddar Cheese,575.0,847.23,1725.0,626.2,221.03,282.41,3,EA,silver
10015495,2017-03-05,1028.2602,124412,Ebony Squash,1058.6801,1089.1,2117.3602,619.29,469.81,544.55,2,EA,silver
10015495,2017-03-05,1032.02,124412,Super Vegetable Oil,163.47,1093.09,2125.11,267.78,825.31,84.08384615,13,EA,silver
10015495,2017-03-05,1067.66,124412,Bravo Canned Yams,439.7,1130.84,2198.5,673.36,457.48,226.168,5,EA,silver
10015495,2017-03-05,1093.39,124412,Good Imported Beer,321.64,1158.09,2251.48,938.84,219.25,165.4414286,7,EA,silver
10015495,2017-03-05,1218.1498,124412,Atomic Mint Chocolate Bar,1254.1899,1290.23,2508.3798,688.55,601.68,645.115,2,EA,silver
10015495,2017-03-05,1252.93,124412,Just Right Fancy Canned Sardines,645.0,1327.07,2580.0,964.46,362.61,331.7675,4,EA,silver
10015495,2017-03-05,1491.38,124412,Red Spade Low Fat Bologna,767.75,1579.62,3071.0,1152.64,426.98,394.905,4,EA,silver
10015495,2017-03-05,1676.0697,124412,Golden Frozen Chicken Thighs,1150.4399,1775.25,3451.3197,960.13,815.12,591.75,3,EA,silver
10015495,2017-03-05,2204.32,124412,Red Spade Low Fat Cole Slaw,1134.77,2334.76,4539.08,1307.49,1027.27,583.69,4,EA,silver
10015495,2017-03-05,2465.8,124412,Thresher Spicy Mints,507.75,2611.7,5077.5,1628.92,982.78,261.17,10,EA,silver
10015495,2017-03-05,2643.39,124412,Nationeel Avocado Dip,181.44,2799.81,5443.2,940.22,1859.59,93.327,30,SE,silver
10015495,2017-03-05,2787.04,124412,High Top Tomatos,76.52,2951.96,5739.0,1149.23,1802.73,39.35946667,75,EA,silver
10015495,2017-03-05,3249.75,124412,Ebony Macintosh Apples,223.06,3442.05,6691.8,1113.5,2328.55,114.735,30,SE,silver
10015495,2017-03-05,3945.71,124412,Red Spade Turkey Hot Dogs,1160.7,4179.19,8124.9,2233.35,1945.84,597.0271429,7,EA,silver
10015495,2017-03-05,4170.31,124412,Better Fancy Canned Sardines,1431.23,4417.07,8587.38,2698.15,1718.92,736.1783333,6,EA,silver
10015495,2017-03-05,4807.52,124412,Moms Sliced Turkey,824.96,5092.0,9899.52,3131.76,1960.24,424.3333333,12,EA,silver
10015495,2017-03-05,7978.68,124412,Ebony Prepared Salad,966.44,8450.8,16429.48,4732.48,3718.32,497.1058824,17,EA,silver
10015495,2017-03-05,10848.8,124412,Moms Sliced Ham,101.0,9351.2,20200.0,5871.32,3479.88,46.756,200,SE,silver
10015495,2017-03-05,11067.44,124412,Red Spade Foot-Long Hot Dogs,1627.84,11722.32,22789.76,6660.47,5061.85,837.3085714,14,EA,silver
10015495,2017-03-05,14010.97,124412,High Top Dried Mushrooms,192.34,14840.03,28851.0,5008.14,9831.89,98.93353333,150,SE,silver
10015495,2017-03-05,17622.62,124412,Nationeel Salted Pretzels,181.44,18665.38,36288.0,5972.8,12692.58,93.3269,200,SE,silver
10015495,2017-02-27,207.38,123825,Landslide Salt,229.0,250.62,458.0,341.26,-90.64,125.31,2,EA,silver
10015495,2017-02-27,169.36,123831,Nationeel Raisins,187.01,204.66,374.02,153.67,50.99,102.33,2,EA,silver
10015495,2017-02-27,169.36,123832,Nationeel Raisins,187.01,204.66,374.02,153.67,50.99,102.33,2,EA,silver
10015495,2017-02-26,869.38,123727,Club Havarti Cheese,1920.0,1050.62,1920.0,516.26,534.36,1050.62,1,EA,silver
10015495,2017-02-20,207.38,123235,Landslide Low Fat Apple Butter,229.0,250.62,458.0,322.42,-71.8,125.31,2,EA,silver
10015495,2017-02-11,212.82,122394,Tell Tale Fancy Plums,235.0,257.18,470.0,80.83,176.35,128.59,2,SE,silver
10015495,2017-01-31,862.58,121381,Colony Wheat Bread,635.0,1042.42,1905.0,531.19,511.23,347.4733333,3,EA,silver
10015495,2017-01-31,287.53,121391,Colony Wheat Bread,635.0,347.47,635.0,177.06,170.41,347.47,1,EA,silver
10015495,2017-01-31,287.53,121393,Colony Wheat Bread,635.0,347.47,635.0,177.06,170.41,347.47,1,EA,silver
10015495,2017-01-31,287.53,121394,Colony Wheat Bread,635.0,347.47,635.0,177.06,170.41,347.47,1,EA,silver
10015495,2017-01-23,875.21,120826,Ebony Prepared Salad,966.44,1057.67,1932.88,556.76,500.91,528.835,2,EA,silver
10015495,2017-01-23,958.7402,120826,Ebony Squash,1058.6801,1158.62,2117.3602,619.29,539.33,579.31,2,EA,silver
10015495,2017-01-16,238.31,120147,Even Better String Cheese,263.15,287.99,526.3,203.05,84.94,143.995,2,EA,silver
10015495,2017-01-16,249.45,120147,Token Orange Juice,550.91,301.46,550.91,87.35,214.11,301.46,1,EA,silver
10015495,2017-01-16,357.46,120149,Nationeel Grape Fruit Roll,263.15,431.99,789.45,271.34,160.65,143.9966667,3,EA,silver
10015495,2017-01-09,256.87,119563,Ebony Cantelope,113.46,310.43,567.3,156.16,154.27,62.086,5,SE,silver
10015495,2017-01-02,459.82,119257,Thresher Spicy Mints,507.75,555.68,1015.5,325.78,229.9,277.84,2,EA,silver
10019665,2017-12-30,293.86,130461,High Top Asparagus,346.53,399.2,693.06,249.49,149.71,199.6,2,EA,silver
